city,state,zone,latitude,longitude,population_million,industrialization,year,month,month_name,season,aqi,aqi_category,pm25_ug_m3,pm10_ug_m3,no2_ug_m3,so2_ug_m3,co_mg_m3,o3_ug_m3,nh3_ug_m3,temperature_celsius,humidity_pct,wind_speed_kmh,rainfall_mm,visibility_km,respiratory_admissions_per_100k,asthma_er_visits_per_100k,copd_cases_per_100k,cardiovascular_events_per_100k,premature_deaths_pollution,child_respiratory_infections_per_100k
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2021,2,February,Winter,298,Poor,146.5,356.6,61.8,35.3,3.37,46.2,13.5,17.6,52.6,2.6,14.9,8.2,74.9,28.2,12.9,16.0,0.81,83.3
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2021,3,March,Summer,220,Poor,106.4,153.3,53.7,29.1,2.55,59.6,18.3,16.0,77.8,6.5,0.4,7.2,56.7,15.7,15.4,11.4,0.2,56.4
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2021,4,April,Summer,219,Poor,109.7,210.6,50.6,22.0,1.31,30.8,26.2,33.5,66.3,5.2,2.5,12.2,42.8,13.3,9.9,10.1,0.1,55.8
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2021,5,May,Summer,159,Moderate,70.8,162.4,45.9,6.8,1.53,47.3,14.8,27.3,70.6,3.2,5.6,11.7,38.2,17.1,10.1,9.4,0.42,35.3
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2021,6,June,Monsoon,192,Moderate,87.5,167.1,35.7,17.2,1.89,26.1,20.9,31.5,57.4,5.4,6.0,7.8,33.0,11.7,9.5,9.1,0.82,22.6
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2021,7,July,Monsoon,119,Moderate,52.6,86.7,24.7,14.3,1.62,25.9,7.0,26.0,88.6,2.1,35.2,11.3,26.6,12.6,4.7,10.2,0.43,8.2
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2021,8,August,Monsoon,141,Moderate,69.9,133.1,27.3,18.3,1.1,51.3,16.7,30.3,86.7,4.9,70.9,9.6,21.0,8.5,3.0,12.2,0.14,11.8
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2021,9,September,Monsoon,101,Moderate,51.9,110.0,21.9,4.6,1.02,53.9,7.3,32.1,89.3,7.4,179.1,11.4,27.0,9.4,7.6,3.7,0.21,17.7
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2021,10,October,Post-Monsoon,176,Moderate,92.3,151.4,49.6,24.7,1.52,50.5,14.5,24.6,64.6,2.1,105.4,11.1,32.3,11.4,7.9,14.5,0.69,21.9
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2021,11,November,Post-Monsoon,255,Poor,139.0,278.7,62.5,20.7,2.23,28.3,21.7,19.9,67.2,2.5,1.2,7.3,53.0,15.7,14.5,10.0,0.16,31.8
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2021,12,December,Winter,262,Poor,128.0,198.4,79.2,19.4,3.25,35.9,5.9,12.1,49.6,3.8,1.8,7.0,66.0,18.9,9.9,12.7,0.44,75.7
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2022,1,January,Winter,313,Very Poor,160.0,271.7,55.4,27.9,2.32,12.8,36.7,13.5,42.9,7.7,2.8,6.5,72.6,22.7,17.8,9.5,0.67,60.7
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2022,2,February,Winter,300,Poor,152.7,258.7,69.5,25.9,3.23,16.2,38.1,8.8,64.0,4.2,3.5,7.1,81.0,37.0,19.3,15.5,0.18,94.4
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2022,3,March,Summer,208,Poor,100.1,229.9,46.2,26.7,2.2,35.4,15.1,24.3,63.8,3.8,34.7,14.4,37.4,14.9,7.7,10.1,0.35,32.4
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2022,4,April,Summer,239,Poor,85.8,167.9,58.9,29.5,2.51,42.1,24.6,30.0,49.0,3.8,16.3,4.1,49.1,14.6,14.2,13.3,0.1,51.1
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2022,5,May,Summer,194,Moderate,90.0,152.8,55.0,27.2,1.89,57.4,16.0,32.5,45.0,4.2,8.2,10.0,36.1,11.5,12.1,13.6,0.1,39.7
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2022,6,June,Monsoon,178,Moderate,80.6,158.3,45.6,25.2,2.52,27.5,6.2,27.8,42.0,8.2,2.7,12.3,36.7,14.1,9.1,13.2,0.1,28.5
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2022,7,July,Monsoon,92,Satisfactory,28.4,76.1,26.3,12.0,0.71,9.5,6.6,25.3,88.4,5.5,35.6,8.4,21.7,4.3,3.1,8.4,0.1,5.0
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2022,8,August,Monsoon,136,Moderate,78.9,187.5,16.6,15.6,2.05,21.4,10.1,25.7,95.2,2.7,138.0,8.4,27.5,8.1,5.6,11.5,0.3,27.5
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2022,9,September,Monsoon,119,Moderate,43.2,112.5,23.4,11.9,1.04,56.5,10.5,26.1,63.2,9.3,50.7,12.7,32.2,5.1,5.1,8.3,0.1,39.3
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2022,10,October,Post-Monsoon,219,Poor,99.7,216.1,27.4,10.9,2.84,35.7,30.3,23.3,50.3,3.2,11.7,10.3,40.4,13.7,7.8,13.4,0.58,32.5
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2022,11,November,Post-Monsoon,265,Poor,132.6,301.7,55.6,32.8,2.92,26.7,29.0,21.9,59.5,3.9,29.7,7.3,68.2,25.2,15.7,12.1,0.17,45.7
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2022,12,December,Winter,292,Poor,114.9,209.3,54.1,21.7,3.55,27.7,22.0,13.6,46.1,1.7,13.1,4.8,81.5,31.8,15.5,16.2,0.73,81.2
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2023,1,January,Winter,295,Poor,156.3,309.1,72.6,22.7,4.13,32.8,18.1,10.5,49.3,4.6,10.6,4.7,65.8,31.5,15.8,17.1,0.56,37.6
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2023,2,February,Winter,292,Poor,128.5,199.4,78.0,19.0,3.76,27.2,17.9,15.7,54.0,4.4,0.2,3.2,77.8,29.0,13.1,17.0,0.1,84.1
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2023,3,March,Summer,191,Moderate,80.0,128.9,59.9,18.2,2.38,42.6,13.5,27.0,61.4,4.8,19.3,10.8,34.3,10.4,7.7,14.4,0.2,36.5
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2023,4,April,Summer,215,Poor,113.3,262.9,60.6,24.1,2.43,36.0,24.6,29.9,44.5,4.6,11.6,9.7,31.0,15.3,7.9,10.8,0.21,19.2
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2023,5,May,Summer,160,Moderate,78.6,132.5,30.3,17.1,1.87,39.1,17.6,33.3,42.2,4.3,1.2,12.7,32.9,12.9,5.8,13.6,0.3,23.6
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2023,6,June,Monsoon,179,Moderate,61.3,135.6,47.4,16.4,1.75,41.8,17.4,27.3,66.0,3.0,7.6,6.6,29.1,13.1,8.9,12.0,0.72,22.2
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2023,7,July,Monsoon,144,Moderate,59.3,82.5,18.5,12.6,1.46,42.1,7.7,29.4,97.6,18.3,161.2,14.4,26.5,8.3,5.9,12.8,0.1,7.2
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2023,8,August,Monsoon,103,Moderate,42.7,78.6,24.4,12.8,1.25,5.0,5.3,25.0,89.4,6.3,30.9,10.7,26.5,11.2,4.8,10.4,0.55,32.4
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2023,9,September,Monsoon,119,Moderate,47.3,132.3,37.8,19.4,1.16,24.6,14.3,27.2,85.0,3.4,171.6,10.8,29.0,9.3,5.4,9.5,0.1,24.7
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2023,10,October,Post-Monsoon,163,Moderate,85.6,154.9,44.4,20.1,1.59,53.6,15.1,23.2,51.7,6.7,22.4,8.6,33.2,11.4,1.3,14.6,0.1,23.3
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2023,11,November,Post-Monsoon,297,Poor,135.4,261.8,64.6,47.1,2.43,20.6,25.2,19.1,48.9,4.5,2.6,4.7,55.8,13.2,12.7,8.5,0.1,36.7
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2023,12,December,Winter,237,Poor,133.3,329.4,60.7,23.9,3.14,43.1,21.9,10.8,57.3,10.9,4.0,7.2,61.1,25.3,14.2,11.6,0.1,67.4
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2024,1,January,Winter,266,Poor,88.3,196.0,79.9,37.1,1.73,5.0,29.7,8.8,32.0,1.8,7.2,10.0,67.1,30.1,9.9,17.0,0.1,60.3
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2024,2,February,Winter,344,Very Poor,144.3,264.1,89.1,30.5,4.1,11.9,23.4,14.6,43.1,6.5,0.8,3.7,91.8,21.1,15.3,13.4,0.26,73.6
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2024,3,March,Summer,217,Poor,101.4,239.6,72.0,32.0,1.66,26.4,15.8,23.2,71.0,4.4,75.5,8.2,56.6,24.6,16.1,14.9,0.73,61.7
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2024,4,April,Summer,228,Poor,95.8,219.0,49.8,14.8,1.54,39.7,16.2,29.9,35.6,4.9,8.1,9.5,33.8,14.6,8.0,13.5,0.22,31.5
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2024,5,May,Summer,183,Moderate,84.3,128.3,54.0,28.5,2.07,47.8,18.5,31.9,71.4,3.4,0.4,11.4,33.2,13.5,5.6,14.1,0.1,17.7
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2024,6,June,Monsoon,209,Poor,78.5,111.6,42.7,21.8,2.73,11.7,24.3,37.0,70.6,4.0,5.1,10.4,49.8,12.0,12.7,11.6,0.45,31.8
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2024,7,July,Monsoon,145,Moderate,43.6,66.4,31.5,19.1,1.96,24.4,11.3,28.6,95.8,3.6,14.8,10.2,29.6,11.2,5.3,5.0,0.1,23.2
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2024,8,August,Monsoon,118,Moderate,48.5,86.2,19.8,7.9,1.3,56.1,5.1,28.0,76.3,5.9,56.4,10.6,34.1,11.3,10.4,11.0,0.16,18.5
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2024,9,September,Monsoon,106,Moderate,44.9,110.4,21.4,16.4,1.11,31.0,10.6,29.9,77.2,10.1,280.5,12.2,31.2,10.5,8.0,7.5,0.56,16.5
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2024,10,October,Post-Monsoon,193,Moderate,110.0,216.0,50.1,22.6,1.52,37.0,7.7,23.3,61.7,6.2,21.0,4.8,42.0,16.1,9.9,15.8,0.1,33.6
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2024,11,November,Post-Monsoon,234,Poor,119.3,195.5,41.7,30.2,2.11,20.4,25.9,19.5,55.6,7.0,0.7,9.7,53.4,17.1,14.3,17.4,0.1,45.6
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2024,12,December,Winter,310,Very Poor,109.1,293.8,58.5,25.1,3.19,37.2,31.1,9.4,39.9,8.2,4.1,6.2,74.4,24.4,9.1,12.0,0.37,80.1
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2025,1,January,Winter,270,Poor,153.1,247.2,79.7,28.3,3.54,32.8,31.7,6.9,45.6,7.3,12.8,11.9,62.4,26.7,9.1,13.3,0.1,50.7
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2025,2,February,Winter,262,Poor,131.7,267.2,50.6,36.5,2.42,18.4,21.7,12.9,57.9,4.9,13.2,10.6,67.7,25.3,18.7,12.7,0.91,54.9
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2025,3,March,Summer,221,Poor,74.1,134.6,44.2,31.5,0.93,44.0,23.9,24.2,73.7,2.7,19.8,9.0,41.6,16.7,9.5,11.5,0.1,55.7
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2025,4,April,Summer,161,Moderate,70.7,140.5,31.3,20.1,2.25,28.8,7.6,25.9,64.0,4.0,5.5,10.1,30.5,11.3,7.8,12.1,0.1,29.6
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2025,5,May,Summer,182,Moderate,60.3,123.9,37.6,25.5,1.89,32.9,23.1,27.4,56.6,2.9,18.9,8.9,38.4,16.6,5.9,8.5,0.1,31.2
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2025,6,June,Monsoon,218,Poor,87.3,170.7,37.9,13.5,1.48,26.6,17.1,31.0,43.5,4.7,7.0,10.1,37.7,16.4,12.5,10.3,0.56,39.2
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2025,7,July,Monsoon,132,Moderate,59.5,130.6,6.6,11.9,0.8,13.8,12.9,26.9,78.9,2.4,208.4,12.8,26.8,7.5,5.1,11.1,0.17,16.3
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2025,8,August,Monsoon,72,Satisfactory,27.7,27.3,19.0,8.9,0.62,30.5,9.3,25.2,84.0,6.7,95.2,17.2,23.3,7.1,5.0,8.6,0.11,21.7
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2025,9,September,Monsoon,135,Moderate,70.0,111.0,35.9,7.1,1.26,16.9,16.8,24.3,90.5,3.5,28.1,3.8,37.7,16.4,10.4,13.7,0.2,37.1
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2025,10,October,Post-Monsoon,177,Moderate,84.9,157.6,50.9,18.0,2.81,27.6,10.8,22.3,76.5,3.3,103.3,6.3,41.7,7.1,5.9,14.0,0.53,47.9
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2025,11,November,Post-Monsoon,312,Very Poor,118.8,211.4,56.1,39.3,2.19,26.4,14.8,19.7,57.0,4.1,18.6,5.8,63.6,25.1,9.9,15.9,0.44,44.8
Meerut,Uttar Pradesh,North,28.9845,77.7064,1.4,Medium,2025,12,December,Winter,323,Very Poor,136.9,301.8,66.0,42.4,1.86,33.2,27.3,11.3,26.8,3.2,7.5,7.4,64.0,24.2,9.8,11.1,0.19,46.0
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2015,1,January,Winter,367,Very Poor,149.0,241.1,71.4,28.6,3.79,34.2,39.7,14.8,37.7,2.6,9.3,6.3,54.8,23.5,13.8,18.0,0.15,41.5
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2015,2,February,Winter,342,Very Poor,159.5,253.3,92.4,33.4,4.3,37.6,33.9,12.7,52.1,6.5,10.3,4.2,64.7,22.8,14.5,13.0,0.25,53.5
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2015,3,March,Summer,151,Moderate,60.5,99.1,38.3,23.3,0.92,42.4,13.6,21.3,62.1,2.7,23.9,9.2,35.8,16.1,7.7,13.0,0.12,38.6
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2015,4,April,Summer,205,Poor,96.2,153.4,42.7,7.7,2.35,45.3,10.1,27.5,43.2,5.5,2.3,10.9,37.7,14.9,8.9,10.6,0.1,35.0
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2015,5,May,Summer,179,Moderate,84.1,134.4,43.5,13.3,1.5,34.1,12.7,31.5,42.1,5.3,9.2,10.3,29.1,9.7,6.9,8.8,0.21,22.8
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2015,6,June,Monsoon,171,Moderate,65.9,112.9,48.8,22.0,1.6,63.7,19.2,26.7,70.1,6.8,125.9,8.2,33.5,13.2,4.2,12.1,0.39,17.0
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2015,7,July,Monsoon,136,Moderate,62.8,114.4,34.3,5.8,2.3,34.5,16.2,24.8,93.4,6.1,76.3,13.3,28.6,15.4,4.9,10.8,0.24,35.7
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2015,8,August,Monsoon,122,Moderate,29.2,63.0,37.8,12.5,1.59,8.1,10.9,23.9,82.9,4.0,195.9,12.3,32.6,13.6,5.6,15.3,0.1,35.5
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2015,9,September,Monsoon,57,Satisfactory,6.6,33.2,2.0,10.0,0.2,31.3,5.1,23.3,100.0,5.1,43.1,16.9,16.0,3.1,8.6,7.0,0.1,16.7
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2015,10,October,Post-Monsoon,222,Poor,97.1,217.0,67.6,26.3,3.64,24.4,16.6,20.7,53.0,2.6,24.5,7.5,43.2,11.4,8.8,14.3,0.41,29.7
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2015,11,November,Post-Monsoon,271,Poor,115.6,189.4,50.7,17.4,3.36,35.2,30.8,22.2,66.0,6.5,49.1,4.0,53.3,16.4,15.9,9.5,0.4,38.4
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2015,12,December,Winter,316,Very Poor,159.3,288.5,48.6,21.7,4.55,24.6,32.8,13.7,65.6,2.2,1.9,5.8,66.5,18.9,19.5,15.0,0.3,49.1
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2016,1,January,Winter,359,Very Poor,112.6,281.5,61.9,45.9,2.63,5.0,41.6,15.3,36.2,3.6,3.5,6.2,72.7,30.8,12.9,17.5,0.1,53.0
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2016,2,February,Winter,314,Very Poor,136.8,268.4,79.9,21.4,2.66,20.7,30.6,11.7,58.6,3.3,5.9,7.6,63.7,29.6,12.0,9.0,0.1,60.1
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2016,3,March,Summer,201,Poor,85.9,148.4,36.4,20.1,2.89,34.3,17.8,18.3,72.2,2.1,12.4,7.6,21.8,12.8,6.3,12.8,0.48,21.1
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2016,4,April,Summer,184,Moderate,85.6,136.5,25.8,9.9,1.72,28.8,10.5,32.2,51.3,3.5,2.2,8.8,40.7,15.9,12.8,15.2,0.35,35.0
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2016,5,May,Summer,211,Poor,89.6,184.0,33.0,15.1,1.66,53.4,17.7,34.4,57.2,5.1,18.6,8.6,37.2,14.2,10.5,13.0,0.14,46.1
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2016,6,June,Monsoon,198,Moderate,76.6,186.7,43.1,20.9,1.57,54.1,13.8,34.1,47.9,2.4,46.7,8.5,38.9,12.2,10.7,12.5,0.32,30.2
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2016,7,July,Monsoon,108,Moderate,29.5,62.9,40.8,10.7,1.44,62.8,11.9,25.2,73.7,5.8,19.1,13.2,17.5,2.5,1.5,8.5,0.1,18.8
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2016,8,August,Monsoon,91,Satisfactory,47.0,63.2,16.2,15.4,0.92,22.8,5.9,26.7,89.1,11.8,159.4,11.8,35.8,11.5,7.4,7.5,0.13,35.3
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2016,9,September,Monsoon,122,Moderate,64.7,112.2,36.3,16.2,1.72,45.1,6.9,26.1,88.5,4.0,46.9,10.2,26.4,10.0,7.6,11.1,0.15,26.8
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2016,10,October,Post-Monsoon,194,Moderate,69.2,138.3,25.6,8.3,2.36,28.8,23.6,23.7,45.8,3.2,46.7,9.3,44.2,14.1,12.8,13.8,0.25,45.4
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2016,11,November,Post-Monsoon,307,Very Poor,138.2,329.3,65.8,22.7,3.4,26.9,26.4,18.7,67.8,3.5,4.2,7.9,46.6,12.8,8.1,11.9,0.21,33.2
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2016,12,December,Winter,295,Poor,116.0,263.9,85.8,40.1,3.85,31.9,28.5,8.4,50.3,4.3,7.4,6.1,72.6,17.6,14.9,14.5,0.1,65.2
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2017,1,January,Winter,256,Poor,119.0,240.2,30.7,19.8,1.46,28.5,18.6,12.8,54.0,2.7,3.5,7.9,64.8,25.6,14.1,14.6,0.1,58.3
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2017,2,February,Winter,276,Poor,113.5,232.5,64.0,37.7,2.25,42.1,17.2,6.8,46.4,3.6,2.2,6.0,60.1,21.0,15.6,16.7,0.65,61.8
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2017,3,March,Summer,211,Poor,91.7,204.9,58.5,27.3,1.96,37.4,16.2,20.7,68.2,11.0,0.9,10.7,42.9,15.1,14.7,13.4,0.1,40.0
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2017,4,April,Summer,214,Poor,69.9,200.6,55.9,18.6,1.47,34.3,18.2,34.1,59.9,4.9,11.6,7.8,39.8,18.2,8.2,12.9,0.1,45.9
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2017,5,May,Summer,199,Moderate,90.1,177.6,27.7,18.3,1.59,48.6,18.7,31.4,56.0,5.0,6.8,8.2,41.6,13.1,7.5,13.5,0.1,41.7
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2017,6,June,Monsoon,162,Moderate,66.4,137.3,28.4,14.5,2.17,7.4,13.1,32.2,54.9,6.8,47.7,9.7,38.2,19.4,9.3,11.0,0.23,37.1
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2017,7,July,Monsoon,168,Moderate,65.5,130.3,27.4,14.5,1.48,49.8,12.4,24.5,69.4,3.5,176.0,9.8,42.4,18.1,6.1,12.6,0.46,34.1
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2017,8,August,Monsoon,132,Moderate,48.7,97.5,30.5,12.6,1.13,19.4,9.4,29.6,85.1,5.5,170.6,6.7,33.0,14.3,6.2,9.1,0.1,36.9
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2017,9,September,Monsoon,117,Moderate,32.0,48.2,29.2,12.0,0.89,26.4,13.4,25.4,83.1,2.3,162.1,11.9,17.2,2.0,3.3,12.7,0.32,15.0
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2017,10,October,Post-Monsoon,160,Moderate,60.7,138.6,25.0,21.5,2.26,25.1,12.7,18.8,50.0,4.6,14.7,9.8,34.2,12.5,7.3,13.8,0.37,27.4
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2017,11,November,Post-Monsoon,317,Very Poor,114.9,214.1,87.2,47.2,3.54,50.7,30.9,21.3,54.4,9.2,3.5,2.6,58.9,13.0,12.0,14.9,0.27,51.9
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2017,12,December,Winter,281,Poor,119.2,267.4,45.9,21.8,2.04,24.4,28.6,9.6,41.8,6.4,8.2,5.8,59.7,19.9,16.0,12.6,0.13,53.0
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2018,1,January,Winter,242,Poor,99.2,239.8,52.9,16.7,3.29,23.6,20.2,15.2,50.0,4.3,15.9,8.0,55.1,21.3,14.2,13.3,0.1,58.2
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2018,2,February,Winter,287,Poor,109.4,210.5,79.7,28.8,3.0,31.2,22.6,13.8,35.8,5.4,7.9,3.0,63.5,17.5,18.2,15.3,0.1,37.7
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2018,3,March,Summer,184,Moderate,61.7,145.6,37.4,17.4,2.83,35.8,18.6,24.9,60.5,9.7,34.2,9.7,27.0,11.9,3.7,11.9,0.1,24.0
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2018,4,April,Summer,211,Poor,92.6,147.6,65.5,21.4,1.97,40.7,14.6,28.6,44.4,8.9,8.0,9.0,47.5,9.3,11.2,13.7,0.48,61.7
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2018,5,May,Summer,160,Moderate,89.0,198.8,41.5,16.5,1.17,62.2,10.7,31.0,61.2,4.5,12.6,9.2,35.4,8.5,3.6,8.0,0.33,24.2
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2018,6,June,Monsoon,150,Moderate,53.6,108.2,38.9,11.2,2.04,27.7,15.6,33.9,42.8,2.5,10.4,10.8,33.3,8.8,7.3,10.1,0.42,32.7
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2018,7,July,Monsoon,140,Moderate,57.4,104.9,21.8,11.5,2.01,11.6,12.6,28.3,96.0,8.8,5.6,9.8,27.9,11.4,4.4,11.7,0.86,37.2
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2018,8,August,Monsoon,113,Moderate,60.8,112.4,32.5,8.7,1.4,40.8,6.7,32.3,94.3,7.2,268.5,11.9,29.9,8.6,7.3,8.3,0.65,20.0
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2018,9,September,Monsoon,118,Moderate,67.2,116.5,30.4,11.2,1.71,24.0,7.7,24.7,98.0,6.2,6.9,9.6,34.1,18.1,5.2,11.0,0.27,39.6
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2018,10,October,Post-Monsoon,225,Poor,104.6,255.5,53.5,31.2,1.12,10.4,19.5,26.8,68.9,3.4,59.6,6.3,39.5,18.3,11.8,13.5,0.1,43.7
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2018,11,November,Post-Monsoon,327,Very Poor,145.1,335.9,58.6,23.4,3.32,21.2,40.1,21.9,62.7,2.2,7.6,8.4,67.6,32.2,13.5,13.8,0.24,63.8
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2018,12,December,Winter,249,Poor,128.3,242.9,59.0,32.7,2.82,40.5,17.6,7.5,57.4,4.5,17.3,12.1,63.2,20.0,10.6,12.3,0.27,54.7
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2019,1,January,Winter,324,Very Poor,136.1,214.5,91.7,30.4,3.18,24.2,23.6,5.2,60.8,1.6,19.0,5.5,73.7,25.6,14.9,17.3,0.15,50.6
Bareilly,Uttar Pradesh,North,28.367,79.4304,1.0,Low,2019,2,February,Winter,332,Very Poor,178.9,434.5,58.3,20.2,3.56,28.1,29.4,12.3,45.4,4.8,4.6,6.3,64.4,28.1,14.5,16.8,0.18,79.6
